date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:40	138887/138887	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:38%20GMT	https://nitkkr.ac.in/?page_id=533	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe9a5.html	(from https://nitkkr.ac.in/)
17:16:40	142226/142226	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:38%20GMT	https://nitkkr.ac.in/?page_id=535	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index0f56.html	(from https://nitkkr.ac.in/)
17:16:40	139786/139786	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:38%20GMT	https://nitkkr.ac.in/?page_id=458	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index03c7.html	(from https://nitkkr.ac.in/)
17:16:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:41%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:44	137684/137684	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:41%20GMT	https://nitkkr.ac.in/?page_id=8154	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index00de.html	(from https://nitkkr.ac.in/)
17:16:44	140892/140892	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:42%20GMT	https://nitkkr.ac.in/?page_id=31046	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index0f82.html	(from https://nitkkr.ac.in/)
17:16:44	143321/143321	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:42%20GMT	https://nitkkr.ac.in/?page_id=185	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexd849.html	(from https://nitkkr.ac.in/)
17:16:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:45%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400d41dd41d.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:47	142384/142384	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:45%20GMT	https://nitkkr.ac.in/?page_id=34496	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index3685.html	(from https://nitkkr.ac.in/)
17:16:48	139355/139355	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:45%20GMT	https://nitkkr.ac.in/?page_id=614	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index349b.html	(from https://nitkkr.ac.in/)
17:16:48	138822/138822	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:46%20GMT	https://nitkkr.ac.in/?page_id=161	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index1521.html	(from https://nitkkr.ac.in/)
17:16:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:49%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.woff2	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:51	142198/142198	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:49%20GMT	https://nitkkr.ac.in/?page_id=560	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index982c.html	(from https://nitkkr.ac.in/)
17:16:51	139530/139530	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:49%20GMT	https://nitkkr.ac.in/?page_id=159	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index395d.html	(from https://nitkkr.ac.in/)
17:16:51	137759/137759	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:49%20GMT	https://nitkkr.ac.in/?page_id=151	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index6b58.html	(from https://nitkkr.ac.in/)
17:16:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:53%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.woff	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:55	140013/140013	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:53%20GMT	https://nitkkr.ac.in/?page_id=35099	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index0d44.html	(from https://nitkkr.ac.in/)
17:16:55	145450/145450	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:53%20GMT	https://nitkkr.ac.in/?page_id=35086	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexb893.html	(from https://nitkkr.ac.in/)
17:16:55	148314/148314	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:53%20GMT	https://nitkkr.ac.in/?page_id=552	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index2d19.html	(from https://nitkkr.ac.in/)
17:16:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:46:57%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.ttf	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:16:59	153774/153774	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:56%20GMT	https://nitkkr.ac.in/?page_id=555	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index64d6.html	(from https://nitkkr.ac.in/)
17:16:59	140332/140332	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:57%20GMT	https://nitkkr.ac.in/?page_id=32208	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index7365.html	(from https://nitkkr.ac.in/)
17:16:59	145693/145693	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:46:57%20GMT	https://nitkkr.ac.in/?page_id=621	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index49ab.html	(from https://nitkkr.ac.in/)
17:17:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:00%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-regular-400.svg	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:03	158077/158077	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:00%20GMT	https://nitkkr.ac.in/?page_id=624	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexf22f.html	(from https://nitkkr.ac.in/)
17:17:03	151351/151351	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:01%20GMT	https://nitkkr.ac.in/?page_id=618	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index6d0d.html	(from https://nitkkr.ac.in/)
17:17:03	155965/155965	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:01%20GMT	https://nitkkr.ac.in/?page_id=632	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index0df5.html	(from https://nitkkr.ac.in/)
17:17:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:04%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:07	139541/139541	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:04%20GMT	https://nitkkr.ac.in/?page_id=636	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index86f3.html	(from https://nitkkr.ac.in/)
17:17:07	139679/139679	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:05%20GMT	https://nitkkr.ac.in/?page_id=630	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index343b.html	(from https://nitkkr.ac.in/)
17:17:07	137182/137182	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:05%20GMT	https://nitkkr.ac.in/?page_id=634	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index2fe7.html	(from https://nitkkr.ac.in/)
17:17:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:08%20GMT	https://nitkkr.ac.in/wp-content/themes/fonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/fonts/fa-solid-900d41dd41d.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:10	136636/136636	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:08%20GMT	https://nitkkr.ac.in/?page_id=175	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexf5e9.html	(from https://nitkkr.ac.in/)
17:17:10	144484/144484	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:08%20GMT	https://nitkkr.ac.in/?page_id=651	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexdf57.html	(from https://nitkkr.ac.in/)
17:17:10	140545/140545	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:08%20GMT	https://nitkkr.ac.in/?page_id=653	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index3743.html	(from https://nitkkr.ac.in/)
17:17:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:12%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.woff2	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:14	141502/141502	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:12%20GMT	https://nitkkr.ac.in/?page_id=655	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexcd9d.html	(from https://nitkkr.ac.in/)
17:17:14	142394/142394	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:12%20GMT	https://nitkkr.ac.in/?page_id=659	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexcd15.html	(from https://nitkkr.ac.in/)
17:17:14	145970/145970	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:12%20GMT	https://nitkkr.ac.in/?page_id=19181	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index0242.html	(from https://nitkkr.ac.in/)
17:17:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:16%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.woff	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:18	146180/146180	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:15%20GMT	https://nitkkr.ac.in/?page_id=396	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexb300.html	(from https://nitkkr.ac.in/)
17:17:18	137845/137845	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:16%20GMT	https://nitkkr.ac.in/?page_id=181	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index5931.html	(from https://nitkkr.ac.in/)
17:17:18	138958/138958	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:16%20GMT	https://nitkkr.ac.in/?page_id=30899	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexcb0c.html	(from https://nitkkr.ac.in/)
17:17:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:20%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.ttf	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:22	138957/138957	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:19%20GMT	https://nitkkr.ac.in/?page_id=57	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexd29c.html	(from https://nitkkr.ac.in/)
17:17:22	139315/139315	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:20%20GMT	https://nitkkr.ac.in/?page_id=48	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index128b.html	(from https://nitkkr.ac.in/)
17:17:22	209609/209609	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:20%20GMT	https://nitkkr.ac.in/?page_id=626	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexba27.html	(from https://nitkkr.ac.in/)
17:17:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:23%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fa-solid-900.svg	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/all.min.css)
17:17:26	138451/138451	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:23%20GMT	https://nitkkr.ac.in/?page_id=860	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index06ad.html	(from https://nitkkr.ac.in/)
17:17:26	140825/140825	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:24%20GMT	https://nitkkr.ac.in/?page_id=862	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index9a11.html	(from https://nitkkr.ac.in/)
17:17:26	176518/176518	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:24%20GMT	https://nitkkr.ac.in/?page_id=875	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index577e.html	(from https://nitkkr.ac.in/)
17:17:29	137159/137159	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:27%20GMT	https://nitkkr.ac.in/?page_id=873	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexfc13.html	(from https://nitkkr.ac.in/)
17:17:30	137613/137613	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:27%20GMT	https://nitkkr.ac.in/?page_id=895	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index7163.html	(from https://nitkkr.ac.in/)
17:17:30	138808/138808	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:28%20GMT	https://nitkkr.ac.in/?page_id=897	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index72bd.html	(from https://nitkkr.ac.in/)
17:17:33	137203/137203	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:31%20GMT	https://nitkkr.ac.in/?page_id=899	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexc9fe.html	(from https://nitkkr.ac.in/)
17:17:33	143656/143656	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:31%20GMT	https://nitkkr.ac.in/?page_id=877	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index3d62.html	(from https://nitkkr.ac.in/)
17:17:35	307793/307793	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:31%20GMT	https://nitkkr.ac.in/?page_id=795	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index0c7b.html	(from https://nitkkr.ac.in/)
17:17:35	137660/137660	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:35%20GMT	https://nitkkr.ac.in/?page_id=893	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index65f9.html	(from https://nitkkr.ac.in/)
17:17:36	138016/138016	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:35%20GMT	https://nitkkr.ac.in/?page_id=891	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexfee9.html	(from https://nitkkr.ac.in/)
17:17:36	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5e92cdc651c40%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont3e6e.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/font-awesome.css)
17:17:37	139803/139803	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:36%20GMT	https://nitkkr.ac.in/?page_id=46	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index9902.html	(from https://nitkkr.ac.in/)
17:17:38	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5e92cdc651c40%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfontd41d.eot	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/font-awesome.css)
17:17:38	139810/139810	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:38%20GMT	https://nitkkr.ac.in/?page_id=777	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index8928.html	(from https://nitkkr.ac.in/)
17:17:38	138614/138614	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:38%20GMT	https://nitkkr.ac.in/?page_id=779	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index196a.html	(from https://nitkkr.ac.in/)
17:17:39	77160/77160	---M--	200	added ('OK')	text/html	etag:%2212d68-5e92cdc651c40%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont3e6e.html	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/font-awesome.css)
17:17:39	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-5e92cdc651c40%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont3e6e.woff	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/font-awesome.css)
17:17:40	207452/207452	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:39%20GMT	https://nitkkr.ac.in/?page_id=791	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index7e33.html	(from https://nitkkr.ac.in/)
17:17:41	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-5e92cdc651c40%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont3e6e.ttf	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/font-awesome.css)
17:17:41	138810/138810	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:40%20GMT	https://nitkkr.ac.in/?page_id=789	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index90c5.html	(from https://nitkkr.ac.in/)
17:17:41	138368/138368	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:41%20GMT	https://nitkkr.ac.in/?page_id=822	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index22dc.html	(from https://nitkkr.ac.in/)
17:17:44	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5e92cdc651c40%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/fonts/fontawesome-webfont3e6e.svg	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/font-awesome.css)
17:17:45	138269/138269	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:42%20GMT	https://nitkkr.ac.in/?page_id=824	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index668d.html	(from https://nitkkr.ac.in/)
17:17:45	148493/148493	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:43%20GMT	https://nitkkr.ac.in/?page_id=826	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index159d.html	(from https://nitkkr.ac.in/)
17:17:48	141355/141355	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:46%20GMT	https://nitkkr.ac.in/?page_id=793	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexc152.html	(from https://nitkkr.ac.in/)
17:17:49	141449/141449	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:46%20GMT	https://nitkkr.ac.in/?page_id=833	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index8b31.html	(from https://nitkkr.ac.in/)
17:17:49	226991/226991	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:46%20GMT	https://nitkkr.ac.in/?page_id=831	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index50de.html	(from https://nitkkr.ac.in/)
17:17:50	137998/137998	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:49%20GMT	https://nitkkr.ac.in/?page_id=835	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexb5ac.html	(from https://nitkkr.ac.in/)
17:17:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:51%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/css/ajax-loader.html	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/css/ajax-loader.html	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/slick.css)
17:17:52	137606/137606	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:50%20GMT	https://nitkkr.ac.in/?page_id=837	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexb850.html	(from https://nitkkr.ac.in/)
17:17:53	137421/137421	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:50%20GMT	https://nitkkr.ac.in/?page_id=805	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index65dc.html	(from https://nitkkr.ac.in/)
17:17:54	138908/138908	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:52%20GMT	https://nitkkr.ac.in/?page_id=803	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/index2971.html	(from https://nitkkr.ac.in/)
17:17:54	138291/138291	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:53%20GMT	https://nitkkr.ac.in/?page_id=76	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe8f6.html	(from https://nitkkr.ac.in/)
17:17:55	137917/137917	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:54%20GMT	https://nitkkr.ac.in/?page_id=1004	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexbc56.html	(from https://nitkkr.ac.in/)
17:17:56	134270/134270	---M--	200	added ('OK')	image/jpeg	etag:%2220c7e-5e92cdcb16780%22	https://nitkkr.ac.in/wp-content/themes/nitkkr/images/imp_thingbg.jpg	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/images/imp_thingbg.jpg	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/style.css)
17:17:56	139794/139794	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:55%20GMT	https://nitkkr.ac.in/?page_id=1006	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexe5ed.html	(from https://nitkkr.ac.in/)
17:17:58	188833/188833	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:57%20GMT	https://nitkkr.ac.in/?page_id=1026	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexd347.html	(from https://nitkkr.ac.in/)
17:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Mar%202024%2011:47:57%20GMT	https://nitkkr.ac.in/wp-content/themes/nitkkr/css/images/slide_arrow_right.png	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/wp-content/themes/nitkkr/css/images/slide_arrow_right.png	(from https://nitkkr.ac.in/wp-content/themes/nitkkr/css/style.css)
17:17:58	137179/137179	---MC-	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202024%2011:47:57%20GMT	https://nitkkr.ac.in/?page_id=1022	C:/My%20Web%20Sites/nitklkkjkjk/nitkkr.ac.in/indexfa8b.html	(from https://nitkkr.ac.in/)
